Date,d18O
2017-04-09,-4.882450166951215
2017-04-10,
2017-04-11,-6.236787545279318
2017-04-12,-6.222617426513931
2017-04-13,-5.283235764311225
2017-04-14,-4.493372158746281
2017-04-15,-5.832151239649232
2017-04-16,-6.561025600479375
2017-04-17,-4.780076837294931
2017-04-18,-4.952867438716344
2017-04-19,-5.62939949254438
2017-04-20,-5.587231215926762
2017-04-21,-5.590063281329568
2017-04-22,-5.061214473064103
2017-04-23,-5.441487843421513
2017-04-24,-4.893700176575699
2017-04-25,-6.580997585522786
2017-04-26,-5.595608659175207
2017-04-27,-5.744250539725934
2017-04-28,-5.323972936325873
2017-04-29,-5.479939405292166
2017-04-30,-4.827635983886128
2017-05-01,-6.172393397508026
2017-05-02,-5.236666417297496
2017-05-03,-4.997446155588435
2017-05-04,-4.366002838180099
2017-05-05,-5.55342646748819
2017-05-06,-5.169030450777829
2017-05-07,-6.252401227334465
2017-05-08,-6.566146133824343
2017-05-09,-4.967961337892451
2017-05-10,-5.413785488490829
2017-05-11,-4.842876021734951
2017-05-12,-6.140424793343675
2017-05-13,-5.215820829457332
2017-05-14,-4.563862572930165
2017-05-15,-5.311362668629519
2017-05-16,-5.406306295751628
2017-05-17,-5.564131261022499
2017-05-18,-6.378085913604934
2017-05-19,-4.939511059725996
2017-05-20,-5.947787853930059
2017-05-21,-5.415580660086535
2017-05-22,
2017-05-23,-6.309653615845193
2017-05-24,-5.0290029073722256
2017-05-25,-5.9471914918794155
2017-05-26,-5.074259278939428
2017-05-27,-5.867723849914558
2017-05-28,-6.7776155438735195
2017-05-29,-5.439029325268564
2017-05-30,-6.208735679510934
2017-05-31,-5.593492936529614
2017-06-01,-5.959592563611334
2017-06-02,-6.77342190859437
2017-06-03,-5.949675574036764
2017-06-04,-4.96395804690834
2017-06-05,-5.846100598680074
2017-06-06,-6.152145430477688
2017-06-07,-5.616766983056193
2017-06-08,-6.080406796689941
2017-06-09,-6.112517211746551
2017-06-10,-6.7948718287043
2017-06-11,-6.164132360928345
2017-06-12,-5.795544543798744
2017-06-13,-6.763710421805817
2017-06-14,-5.666038152889518
2017-06-15,-6.456929768498961
2017-06-16,-6.8879264769717
2017-06-17,-5.978355164517557
2017-06-18,-6.653852516074609
2017-06-19,-6.1641270138139
2017-06-20,-6.723327804964908
2017-06-21,-6.641050631669614
2017-06-22,-6.398161599458772
2017-06-23,-6.533402382015
2017-06-24,-7.71062104340224
2017-06-25,-7.307566236369825
2017-06-26,-6.316403470306772
2017-06-27,-6.881405627059978
2017-06-28,-7.1114864985561805
2017-06-29,-7.563235868971166
2017-06-30,-7.458179377551325
2017-07-01,-7.96359706549052
2017-07-02,-7.0377386309545376
2017-07-03,-7.3207214058175545
2017-07-04,-7.539194541973066
2017-07-05,-7.124343748131926
2017-07-06,-6.942651443282289
2017-07-07,-6.112355633742279
2017-07-08,-7.9491671135439965
2017-07-09,-6.647748507521623
2017-07-10,-6.775034571205984
2017-07-11,-7.685200636629414
2017-07-12,-7.228017716021386
2017-07-13,-7.592336199851539
2017-07-14,-7.304451595550969
2017-07-15,-6.676389123391184
2017-07-16,-7.161682731702484
2017-07-17,-7.243575430490816
2017-07-18,-7.7462807155854385
2017-07-19,-8.306243657826
2017-07-20,-7.701371739997638
2017-07-21,-7.026579164025945
2017-07-22,-8.426026383898197
2017-07-23,-8.222350326456905
2017-07-24,-7.663829356848769
2017-07-25,-8.251233079872714
2017-07-26,-8.186885301087433
2017-07-27,-8.033906800238158
2017-07-28,-8.536156868474924
2017-07-29,-8.37139722704233
2017-07-30,-7.563348793754839
2017-07-31,-8.599203309688031
2017-08-01,-8.77463035813204
2017-08-02,-8.320593929325554
2017-08-03,-7.669193269251457
2017-08-04,-8.162915181693315
2017-08-05,-8.32571308479499
2017-08-06,-8.099887853698927
2017-08-07,-9.023233637853778
2017-08-08,-7.930999347577075
2017-08-09,-8.01425821843712
2017-08-10,-8.437896663239128
2017-08-11,-7.757181926070523
2017-08-12,-8.850421090285497
2017-08-13,-7.748866655769088
2017-08-14,-8.261333946284886
2017-08-15,-8.532220593120002
2017-08-16,-8.398841021901902
2017-08-17,-8.467085494060695
2017-08-18,-7.827442306367983
2017-08-19,-8.999628557572487
2017-08-20,-8.865821433747271
2017-08-21,-7.989243882749578
2017-08-22,-8.827550248460167
2017-08-23,-8.101451006948164
2017-08-24,-7.723475140668844
2017-08-25,-8.79510069904521
2017-08-26,-8.274060325317036
2017-08-27,-9.211648104319758
2017-08-28,-8.277012025458587
2017-08-29,-8.573753835075603
2017-08-30,-8.455538635103364
2017-08-31,-9.03293505319709
2017-09-01,
2017-09-02,-8.493182081235163
2017-09-03,-9.793067289100025
2017-09-04,-8.936077341779852
2017-09-05,-8.322321583371133
2017-09-06,-8.711943517908276
2017-09-07,-7.8481659482704185
2017-09-08,-8.323688320277986
2017-09-09,-9.176554342819806
2017-09-10,-8.848763382898671
2017-09-11,-8.898369228200975
2017-09-12,-9.677481313586235
2017-09-13,-9.36774323112207
2017-09-14,-9.188513553605606
2017-09-15,-9.936268031496194
2017-09-16,
2017-09-17,
2017-09-18,-9.78126206289978
2017-09-19,-8.750446789535197
2017-09-20,
2017-09-21,-8.852776708011854
2017-09-22,-9.134326584287676
2017-09-23,-8.681986336965247
2017-09-24,-8.642426913319104
2017-09-25,-8.833078324791941
2017-09-26,-9.40274133076484
2017-09-27,-8.855200916887195
2017-09-28,-8.398237159218457
2017-09-29,-9.296177557075579
2017-09-30,-7.950187701529575
2017-10-01,-9.262675598585103
2017-10-02,-8.983767594631368
2017-10-03,-9.335733045388315
2017-10-04,-8.88678229417582
2017-10-05,-9.867864659251923
2017-10-06,-9.26751994156305
2017-10-07,-9.537714667194404
2017-10-08,-8.92055055545834
2017-10-09,-8.486973357829084
2017-10-10,-8.65658411237687
2017-10-11,-10.160221255011464
2017-10-12,-7.947576862534127
2017-10-13,-8.81460928923299
2017-10-14,-9.34355573920983
2017-10-15,-8.869220512334518
2017-10-16,-8.851591482683245
2017-10-17,-9.264438690104457
2017-10-18,-8.82281251744396
2017-10-19,-9.215694831498304
2017-10-20,-9.103761741270175
2017-10-21,-9.233779661703812
2017-10-22,-9.595475616775955
2017-10-23,-8.79416554712815
2017-10-24,-8.561825374177737
2017-10-25,-8.583875835582296
2017-10-26,-8.417652672975713
2017-10-27,-8.65120203918817
2017-10-28,-9.064955132214504
2017-10-29,
2017-10-30,-9.44619946464496
2017-10-31,-9.201413676973496
2017-11-01,-9.21629714027404
2017-11-02,-8.17677501701413
2017-11-03,-8.227506701892922
2017-11-04,-8.436843520693193
2017-11-05,-8.125629101018347
2017-11-06,-9.081841626831777
2017-11-07,-8.448022924226636
2017-11-08,-8.664547876148164
2017-11-09,-8.157685741880638
2017-11-10,-8.617437161109532
2017-11-11,-8.730533162722873
2017-11-12,-8.245388995714203
2017-11-13,-8.055091645469213
2017-11-14,-8.804239945689284
2017-11-15,-8.477061286563666
2017-11-16,-8.951771820768455
2017-11-17,-9.647189109877589
2017-11-18,-8.273122144983452
2017-11-19,-8.04368624518192
2017-11-20,-8.191493545387916
2017-11-21,
2017-11-22,-8.445561342011723
2017-11-23,-9.352547660558644
2017-11-24,-7.531392445959998
2017-11-25,-8.731779604229015
2017-11-26,-7.53320805088825
2017-11-27,-7.659789044320833
2017-11-28,-8.55449786175988
2017-11-29,-8.641747229115108
2017-11-30,-7.871003498505102
2017-12-01,-8.438874894466565
2017-12-02,-7.935693962275375
2017-12-03,-8.198281435912861
2017-12-04,-8.81709505236781
2017-12-05,-9.01112388837802
2017-12-06,-7.751656680020666
2017-12-07,-8.114630635822774
2017-12-08,-8.07900287935207
2017-12-09,-7.422894799361773
2017-12-10,-7.152246228578555
2017-12-11,-7.843161703229088
2017-12-12,-7.844901491727306
2017-12-13,-7.392043791813592
2017-12-14,-8.287906251068105
2017-12-15,-7.4650047540452
2017-12-16,
2017-12-17,-7.170249722037941
2017-12-18,-8.44540150163938
2017-12-19,-7.824221950017426
2017-12-20,-7.8490638543507405
2017-12-21,-7.326255358019003
2017-12-22,-7.101981829336408
2017-12-23,-6.5600528914023855
2017-12-24,-7.521853548297232
2017-12-25,-7.489038579519299
2017-12-26,-6.631226748646988
2017-12-27,-7.023523739257515
2017-12-28,-6.503685061368291
2017-12-29,-6.9588047322338955
2017-12-30,-7.647354430583846
2017-12-31,-7.700967328225429
2018-01-01,-7.775756124529469
2018-01-02,-6.6345709317842445
2018-01-03,-6.336905467229279
2018-01-04,-5.972150195567991
2018-01-05,-6.440936516876096
2018-01-06,-6.246768502709848
2018-01-07,-7.0839454082404885
2018-01-08,-7.337955578007229
2018-01-09,-6.300589525678021
2018-01-10,-6.482751528754918
2018-01-11,-6.603923693609163
2018-01-12,-6.430115424459917
2018-01-13,-6.42847503083191
2018-01-14,-5.914547254960258
2018-01-15,-5.875482057203369
2018-01-16,-6.217524997583078
2018-01-17,-6.033545086776273
2018-01-18,-6.166387442368583
2018-01-19,-6.621146399798988
2018-01-20,-5.97960235417289
2018-01-21,-7.022645396157262
2018-01-22,-5.766164881303894
2018-01-23,-6.8582941029882605
2018-01-24,-6.08627163769399
2018-01-25,-6.620119008318083
2018-01-26,-5.889453745805332
2018-01-27,-6.151963808695998
2018-01-28,-6.901488100265896
2018-01-29,-5.863134339355785
2018-01-30,-6.332092747906959
2018-01-31,-5.572490356238845
2018-02-01,-5.982624279757774
2018-02-02,-5.756100900607727
2018-02-03,-6.403429724026388
2018-02-04,-6.190463430221849
2018-02-05,-6.096595451887644
2018-02-06,-5.410738904260517
2018-02-07,-4.972559142927281
2018-02-08,-6.186342876084366
2018-02-09,-5.218202147138074
2018-02-10,-6.81470208188937
2018-02-11,-6.300571080994715
2018-02-12,-6.156862278162103
2018-02-13,-6.328115421411141
2018-02-14,-6.418442234203489
2018-02-15,-5.395341942799988
2018-02-16,-5.684482344916299
2018-02-17,-5.363773850309965
2018-02-18,-5.184696308673356
2018-02-19,-5.374015274348919
2018-02-20,-5.15527515693012
2018-02-21,-5.496704424603298
2018-02-22,-6.033671649319434
2018-02-23,-4.889966115766503
2018-02-24,-5.6925954044339875
2018-02-25,-5.845477665224092
2018-02-26,-5.446758702276421
2018-02-27,-5.794811426024008
2018-02-28,-5.528219051779022
2018-03-01,-5.129072080255302
2018-03-02,-5.109026083793157
2018-03-03,-5.714717928650401
2018-03-04,-5.4927747007571135
2018-03-05,-4.695392802890882
2018-03-06,-4.968519551539254
2018-03-07,-4.163875097219682
2018-03-08,-4.596563768933643
2018-03-09,-4.60023816642671
2018-03-10,-5.852616641607417
2018-03-11,-4.76359473174738
2018-03-12,-5.159469618612611
2018-03-13,-5.396350929863004
2018-03-14,-5.025352235907475
2018-03-15,-4.6258134877690935
2018-03-16,-4.837625516809743
2018-03-17,-5.517466049556035
2018-03-18,-4.697756211575019
2018-03-19,-5.379107377103395
2018-03-20,-4.943873968687873
2018-03-21,-5.1963688647752395
2018-03-22,-5.14718386632439
2018-03-23,-4.648266823481679
2018-03-24,-5.545705285325933
2018-03-25,-4.047815256927392
2018-03-26,-5.9263459890637105
2018-03-27,-5.310614112222947
2018-03-28,-4.8232399880090115
2018-03-29,-4.713343874627656
2018-03-30,-5.053484047351569
2018-03-31,-5.0302776393648205
2018-04-01,-4.795234709951045
2018-04-02,-5.115563637427403
2018-04-03,-4.303549239440136
2018-04-04,-4.581168071788406
2018-04-05,-4.565724796727467
2018-04-06,-5.4871008770540115
2018-04-07,-5.046192912560066
2018-04-08,-5.1597977688128935
2018-04-09,
2018-04-10,-4.837380814469663
2018-04-11,-5.291115466048732
2018-04-12,-4.700005588391692
2018-04-13,-5.568801834002867
2018-04-14,-4.180766153387357
2018-04-15,-5.495613107122162
2018-04-16,-4.945533719155788
2018-04-17,-4.667568844572622
2018-04-18,-5.357705368826595
2018-04-19,-4.6556078982153
2018-04-20,-5.70645869878453
2018-04-21,-4.376397377528824
2018-04-22,-5.106532435603947
2018-04-23,-5.423521827055685
2018-04-24,-5.287170813389329
2018-04-25,-4.745935216646624
2018-04-26,-5.455984749356343
2018-04-27,-5.552341574046061
2018-04-28,-5.3028759129470675
2018-04-29,-5.7955685398038685
2018-04-30,-4.312325950370511
2018-05-01,-5.521831582747062
2018-05-02,-4.839383493299873
2018-05-03,-5.167530760608642
2018-05-04,-5.782118008061596
2018-05-05,-5.310919578422897
2018-05-06,-4.934532782275643
2018-05-07,-5.439751993050649
2018-05-08,-4.768641563424644
2018-05-09,-4.874500815004366
2018-05-10,-4.946339387096446
2018-05-11,-5.6566352539632945
2018-05-12,-5.98820367827677
2018-05-13,-5.777011021813147
2018-05-14,-5.394484200880807
2018-05-15,-5.242544829059856
2018-05-16,
2018-05-17,-5.566472846229027
2018-05-18,
2018-05-19,-5.749867923940016
2018-05-20,-4.99041878231113
2018-05-21,-5.450529183792048
2018-05-22,-5.032082893563674
2018-05-23,-5.821307219366121
2018-05-24,-5.271117071777789
2018-05-25,-4.949224376544956
2018-05-26,-5.138177541224721
2018-05-27,-6.367718622249768
2018-05-28,-5.976458117347244
2018-05-29,-6.05051510026815
2018-05-30,-5.6619501867246385
2018-05-31,-5.592368944797844
2018-06-01,-6.384275316506496
2018-06-02,-5.96049930348293
2018-06-03,-7.034269375193428
2018-06-04,-5.333509078526486
2018-06-05,-6.3411243681898455
2018-06-06,-6.087731726143611
2018-06-07,-6.301476690614187
2018-06-08,-5.604878703119228
2018-06-09,-7.628129643168844
2018-06-10,-6.249399483713864
2018-06-11,-6.325946153783038
2018-06-12,-6.5320125514272895
2018-06-13,-5.474444271578816
2018-06-14,-6.813781487969976
2018-06-15,-6.0169642766547256
2018-06-16,-6.257658280283117
2018-06-17,-5.838114318124131
2018-06-18,-6.835714925281222
2018-06-19,-6.901998601543744
2018-06-20,-6.021010416167833
2018-06-21,-6.3900434600745974
2018-06-22,-7.408949098155626
2018-06-23,-6.940016813917239
2018-06-24,-6.511154406134912
2018-06-25,-6.3195325375131794
2018-06-26,-7.112176297424572
2018-06-27,-8.26390259114606
2018-06-28,-6.5794338072842375
2018-06-29,
2018-06-30,-7.918387363513265
2018-07-01,-8.36026236601164
2018-07-02,-6.571506954374078
2018-07-03,-6.9485930031937215
2018-07-04,-7.160130444846587
2018-07-05,-6.387176601605212
2018-07-06,-6.797388797146011
2018-07-07,-6.342229131468548
2018-07-08,-7.8810304034742735
2018-07-09,-7.236166849274808
2018-07-10,-8.06141232115137
2018-07-11,-7.401836012751357
2018-07-12,-7.4454570160733144
2018-07-13,-7.0417514797425245
2018-07-14,-7.366080499524367
2018-07-15,-7.110847942024396
2018-07-16,-7.10439547587359
2018-07-17,-6.412080263102933
2018-07-18,-7.680477124665362
2018-07-19,-8.02646962913074
2018-07-20,-7.46588143591539
2018-07-21,-8.022853950056772
2018-07-22,-6.913340270025932
2018-07-23,-7.828342767465378
2018-07-24,
2018-07-25,-7.98659861795079
2018-07-26,-7.423506961386236
2018-07-27,-7.893132462324255
2018-07-28,-8.166394726030529
2018-07-29,-7.043937487213258
2018-07-30,-8.335491092393564
2018-07-31,-7.920147344998771
2018-08-01,-7.642023967472841
2018-08-02,-8.813804760585606
2018-08-03,-7.787671751915642
2018-08-04,-8.584716494452081
2018-08-05,-7.674819088949862
2018-08-06,-8.596262380825069
2018-08-07,-7.796948826680985
2018-08-08,-7.618474946467339
2018-08-09,-7.768384720222892
2018-08-10,-8.100801328480447
2018-08-11,-8.36910386448151
2018-08-12,-8.568286004576125
2018-08-13,-7.570802899245313
2018-08-14,-8.681925321805771
2018-08-15,-8.876174002757466
2018-08-16,-8.050018004902398
2018-08-17,-8.805423216551274
2018-08-18,-8.906622447298394
2018-08-19,-9.177205082537721
2018-08-20,-8.720239446922102
2018-08-21,-8.543086018746141
2018-08-22,-8.402682236947948
2018-08-23,-8.070623528991463
2018-08-24,
2018-08-25,-8.684430768109781
2018-08-26,-8.708749312406546
2018-08-27,
2018-08-28,-8.013245087482437
2018-08-29,-8.605583147304307
2018-08-30,-8.92202194516374
2018-08-31,-9.202106444081686
2018-09-01,-9.445988265011813
2018-09-02,-8.40745300851537
2018-09-03,-8.46828572650222
2018-09-04,-8.484760363612654
2018-09-05,-8.853414197128922
2018-09-06,-8.100730029914489
2018-09-07,-9.06083568802199
2018-09-08,-8.355182654785088
2018-09-09,-8.865687193424177
2018-09-10,-9.163443246276202
2018-09-11,-8.575404641011103
2018-09-12,-8.678699808856923
2018-09-13,-8.716322198854304
2018-09-14,-8.864899373405601
2018-09-15,-8.934651251713753
2018-09-16,-7.731117952997074
2018-09-17,-8.342205136997373
2018-09-18,-8.581377121874741
2018-09-19,-8.894773197051874
2018-09-20,-8.454399147183532
2018-09-21,-8.705705933498118
2018-09-22,-8.957745132196884
2018-09-23,-9.128190652621239
2018-09-24,-9.021843289154466
2018-09-25,-10.57098729501042
2018-09-26,-8.884276191569835
2018-09-27,-9.237028087692625
2018-09-28,-8.199078786278791
2018-09-29,-8.987775012754916
2018-09-30,-9.593370943951452
2018-10-01,-9.024679993787778
2018-10-02,-9.523059386580638
2018-10-03,-8.762962231683977
2018-10-04,-8.853267619538252
2018-10-05,-8.518305388613813
2018-10-06,-9.390558991405005
2018-10-07,-8.975416551290586
2018-10-08,-9.671644411654587
2018-10-09,-8.634510420906661
2018-10-10,-8.72135904985045
2018-10-11,-8.7278428087563
2018-10-12,-8.969301827964532
2018-10-13,-8.756507934978899
2018-10-14,-8.154926715006109
2018-10-15,
2018-10-16,-8.872442229107724
2018-10-17,-9.476299170390899
2018-10-18,
2018-10-19,-8.865558240099974
2018-10-20,-8.35226133398527
2018-10-21,-9.021568248418559
2018-10-22,-9.000025534146303
2018-10-23,-9.073592390955302
2018-10-24,-9.125057195933781
2018-10-25,-8.697172507403701
2018-10-26,-9.579720568544419
2018-10-27,-8.176513618811654
2018-10-28,-9.135048542777044
2018-10-29,-8.426206296928921
2018-10-30,-9.40644913546407
2018-10-31,-8.420797368106573
2018-11-01,-8.402493329007713
2018-11-02,-8.52909835649729
2018-11-03,-9.200638082393736
2018-11-04,-8.560370085174176
2018-11-05,-9.25789396954556
2018-11-06,-8.7734760974593
2018-11-07,-8.112629110413538
2018-11-08,-8.208744333532456
2018-11-09,-8.578787896620145
2018-11-10,-9.052597291496996
2018-11-11,-8.220751617006478
2018-11-12,-8.511749563863816
2018-11-13,-9.659042472819598
2018-11-14,-8.084570707448012
2018-11-15,-8.464566246143168
2018-11-16,-7.827358610546682
2018-11-17,-8.951931158230808
2018-11-18,-9.967943915929174
2018-11-19,-8.2149379472093
2018-11-20,-8.183185092704717
2018-11-21,-9.148396536816843
2018-11-22,-8.766018691282632
2018-11-23,-6.8724904253609225
2018-11-24,-8.37586505867511
2018-11-25,-7.830178794729797
2018-11-26,-8.49323291339961
2018-11-27,-9.184953564652105
2018-11-28,-8.196493068350053
2018-11-29,-8.215399184350286
2018-11-30,
2018-12-01,-8.081430774376122
2018-12-02,-7.862274021071062
2018-12-03,-8.039470171419614
2018-12-04,-8.566132933728545
2018-12-05,-7.660479183884799
2018-12-06,-8.847431805870395
2018-12-07,-8.86684074583342
2018-12-08,-7.440738797490734
2018-12-09,-7.525246147022727
2018-12-10,-7.775650757363163
2018-12-11,-8.41265308350726
2018-12-12,-8.036648498827109
2018-12-13,-7.781628579843078
2018-12-14,-8.415571946819572
2018-12-15,-7.954326282913776
2018-12-16,-7.225660720917583
2018-12-17,-6.805023849806201
2018-12-18,-7.695091065494479
2018-12-19,-7.073683039337999
2018-12-20,-8.375377046586454
2018-12-21,-7.054917389921389
2018-12-22,-7.7527993949723
2018-12-23,-7.1632307415676895
2018-12-24,-7.40676434449575
2018-12-25,-6.588582004787693
2018-12-26,-7.651834087482692
2018-12-27,-6.866576859759782
2018-12-28,-7.285844108070362
2018-12-29,-7.190910252815591
2018-12-30,
2018-12-31,-7.465839297728696
2019-01-01,-7.01565066835931
2019-01-02,-7.005521191162078
2019-01-03,-6.819180486092108
2019-01-04,-6.8631693816113195
2019-01-05,-6.472074010979171
2019-01-06,-6.375004461169944
2019-01-07,-7.327806219222348
2019-01-08,-6.333902542165648
2019-01-09,-7.3273198072427626
2019-01-10,-6.406165119666257
2019-01-11,-6.356253888718461
2019-01-12,-7.587910743728594
2019-01-13,-6.552000513921641
2019-01-14,-6.799094846383589
2019-01-15,-6.910714840024099
2019-01-16,-5.822530153398734
2019-01-17,-6.791568559561176
2019-01-18,-6.834848519599484
2019-01-19,-6.360911831769332
2019-01-20,-6.0232415921497555
2019-01-21,-6.40432552184048
2019-01-22,-5.717977947246581
2019-01-23,-6.00354417739133
2019-01-24,-7.326222761720128
2019-01-25,-6.470161426412121
2019-01-26,-6.4548949637932935
2019-01-27,-5.90308384126984
2019-01-28,-7.424216919868622
2019-01-29,-4.806610441206248
2019-01-30,-5.785181064769024
2019-01-31,-5.946115441793371
2019-02-01,-5.399919550954129
2019-02-02,-4.789324615268123
2019-02-03,
2019-02-04,-5.428572448163468
2019-02-05,-5.809030320602844
2019-02-06,-5.91686763640285
2019-02-07,-6.0560733647721445
2019-02-08,-6.203652242518311
2019-02-09,-6.106881782430184
2019-02-10,
2019-02-11,-5.747973188695022
2019-02-12,-6.52627128017447
2019-02-13,-5.562768701767835
2019-02-14,-5.651078792367725
2019-02-15,-5.53453690655318
2019-02-16,-5.8445733220035
2019-02-17,-4.020999496059216
2019-02-18,-4.855720163149161
2019-02-19,-6.134831082184885
2019-02-20,-5.373347664808563
2019-02-21,
2019-02-22,-5.952812626472234
2019-02-23,-6.094191059035731
2019-02-24,-5.187095256330826
2019-02-25,-5.7234148152261675
2019-02-26,-4.878811359441116
2019-02-27,-4.846317434150547
2019-02-28,-4.6372257900199205
2019-03-01,-5.731846708089305
2019-03-02,-5.049942246573389
2019-03-03,-4.9538763897619855
2019-03-04,-5.49018293600513
2019-03-05,-5.622487115154863
2019-03-06,-4.415869909669813
2019-03-07,-5.091437954929665
2019-03-08,
2019-03-09,-5.586932955362032
2019-03-10,-5.771699256785038
2019-03-11,-5.433487861742277
2019-03-12,-5.198027429982872
2019-03-13,-5.655932084124544
2019-03-14,-5.117105020700173
2019-03-15,-5.945354381604222
2019-03-16,-5.650606584531289
2019-03-17,
2019-03-18,-4.769347811867563
2019-03-19,-5.258366290642064
2019-03-20,-5.563068257183806
2019-03-21,-5.560221870742394
2019-03-22,-5.226066276416475
2019-03-23,-4.7106651296578965
2019-03-24,-4.562875841167602
2019-03-25,-5.269922708771075
2019-03-26,-5.593646631782029
2019-03-27,-4.8788090086871
2019-03-28,-5.4209167866840176
2019-03-29,-5.265283219303951
2019-03-30,-4.341116463408265
2019-03-31,-4.588385124254735
2019-04-01,-4.9217352695824514
2019-04-02,-5.636053131834615
2019-04-03,-4.894358357582905
2019-04-04,-4.469282821380279
2019-04-05,-5.189574776346667
2019-04-06,-4.327938687133553
2019-04-07,-4.359451673764348
2019-04-08,-4.176876597515603
2019-04-09,-4.859629390364078
2019-04-10,-4.72265125069179
2019-04-11,-4.313936598201134
2019-04-12,-4.802602024593919
2019-04-13,-5.2827688476669685
2019-04-14,-5.262858330623105
2019-04-15,-4.926324967748354
2019-04-16,-5.698477025564246
2019-04-17,-5.132995732760719
2019-04-18,-4.521836349359805
2019-04-19,-6.175051552980905
2019-04-20,-4.322066624576181
2019-04-21,-4.538569018795946
2019-04-22,-5.340649201470516
2019-04-23,-4.850641299498165
2019-04-24,-5.132888300634875
2019-04-25,-4.53214447318194
2019-04-26,-4.669023870514585
2019-04-27,-5.8741709654519525
2019-04-28,-4.894814861739407
2019-04-29,-5.306106527857599
2019-04-30,-5.177254522966992
2019-05-01,-5.5986620898677035
2019-05-02,-4.376935353302435
2019-05-03,-4.747918282479837
2019-05-04,-5.655292620685859
2019-05-05,-5.970677564065124
2019-05-06,-5.514675857453788
2019-05-07,-5.123552094952599
2019-05-08,-5.240155355021047
2019-05-09,-4.753631949562688
2019-05-10,-5.00565791117384
2019-05-11,-4.936725952638032
2019-05-12,-5.279442558908203
2019-05-13,-6.15934019775996
2019-05-14,-5.584814994352328
2019-05-15,-4.97964348613219
2019-05-16,-5.558613454848725
2019-05-17,-5.304904593474545
2019-05-18,-5.739848892344742
2019-05-19,-6.119825676291818
2019-05-20,-5.691449628033231
2019-05-21,-5.500517189337227
2019-05-22,-6.008546080460436
2019-05-23,-5.824609554472563
2019-05-24,-6.202919956669572
2019-05-25,-5.200375150479397
2019-05-26,-5.934401698297465
2019-05-27,-5.088331151961656
2019-05-28,-5.078220850974336
2019-05-29,
2019-05-30,
2019-05-31,-6.971222727465552
2019-06-01,-6.6934976437968405
2019-06-02,-6.673910337122031
2019-06-03,-5.327571693422518
2019-06-04,
2019-06-05,-5.882495329972851
2019-06-06,
2019-06-07,-6.737863980644873
2019-06-08,-5.726519268766134
2019-06-09,-6.058096084598933
2019-06-10,-6.306746057919513
2019-06-11,-5.982609442263122
2019-06-12,-5.479236410745342
2019-06-13,
2019-06-14,-6.327274202048047
2019-06-15,-6.298360558922962
2019-06-16,-5.231483245698637
2019-06-17,-7.510264641289266
2019-06-18,-6.1521830685597205
2019-06-19,-6.58455356153709
2019-06-20,-6.277264358470136
2019-06-21,-6.922964293632152
2019-06-22,-6.65250838679891
2019-06-23,-6.306178509500967
2019-06-24,-5.139386680599371
2019-06-25,-6.325871673618263
2019-06-26,-7.188050484495783
2019-06-27,-7.0100952746165515
2019-06-28,-7.059179947221397
2019-06-29,-7.764601512734924
2019-06-30,
2019-07-01,-6.569087554510519
2019-07-02,-7.607012954575335
2019-07-03,-6.480059277120256
2019-07-04,-6.794815627094488
2019-07-05,-7.440210680761753
2019-07-06,-7.178228190888332
2019-07-07,-6.342640020701307
2019-07-08,-6.80932260889638
2019-07-09,-7.205948169535628
2019-07-10,-7.363362893811418
2019-07-11,-7.2403255806838285
2019-07-12,-7.568538324325518
2019-07-13,-8.398965207556651
2019-07-14,-6.359332847080907
2019-07-15,-7.336478077467987
2019-07-16,-7.2486631683661855
2019-07-17,-7.510154407202901
2019-07-18,-7.882080268984465
2019-07-19,-7.6406531901554935
2019-07-20,-8.380395341273692
2019-07-21,-6.474989883776349
2019-07-22,-8.263442750315882
2019-07-23,-8.194632294274161
2019-07-24,-7.931040332587063
2019-07-25,-7.098924076088387
2019-07-26,-7.76753879261325
2019-07-27,-8.424463270189392
2019-07-28,-7.210589646360807
2019-07-29,-7.503374061596981
2019-07-30,-7.630515330725332
2019-07-31,-7.572457877678387
2019-08-01,-6.7634609387683415
2019-08-02,-6.898127062947067
2019-08-03,-8.36377164684626
2019-08-04,-7.237908986906339
2019-08-05,-7.887394228455369
2019-08-06,-7.858237968243882
2019-08-07,-8.982401033448987
2019-08-08,-8.249602002358985
2019-08-09,-8.598619849478682
2019-08-10,-7.805624787965206
2019-08-11,-7.71119917101316
2019-08-12,-9.310698892272537
2019-08-13,-8.310812608281836
2019-08-14,-7.76481925309354
2019-08-15,-8.444652005102462
2019-08-16,-8.01194334478328
2019-08-17,-8.225647755662274
2019-08-18,-8.254741049045371
2019-08-19,-8.585147480158756
2019-08-20,-9.081270291886971
2019-08-21,-9.056798983778762
2019-08-22,-8.163968972582863
2019-08-23,-8.53107803023918
2019-08-24,-8.6317692588631
2019-08-25,-8.795701763506012
2019-08-26,-8.757126111770294
2019-08-27,-8.101375931729713
2019-08-28,-8.812273195972436
2019-08-29,-9.334516159017173
2019-08-30,-8.310998162346229
2019-08-31,-8.803604655088137
2019-09-01,-8.703307260944696
2019-09-02,-7.932546229773681
2019-09-03,-8.763432041336264
2019-09-04,-8.624857519977159
2019-09-05,-9.37468508752889
2019-09-06,-8.910303777090071
2019-09-07,-8.510418949586228
2019-09-08,-9.607044618838046
2019-09-09,-8.742569648696131
2019-09-10,-8.80568573122668
2019-09-11,
